tomorrow,normalized_title,move_close,move_open,move_high,move_low,move_close_open
1,after outcry microsoft decides not access user data theft probes,0,0,0,0,0
1,microsoft no longer look hotmail investigate leaks,0,0,0,0,0
1,microsoft offer home business editions office ipad,1,1,1,1,1
1,microsoft pays apple 30 commission every office 365 subscription ios,1,1,1,1,1
1,microsoft office ipad five takeaways,1,1,1,1,1
1,with office ipad microsoft kills its old ideology,1,1,1,1,1
1,microsoft office for ipad released,1,1,1,1,1
1,microsoft looking add print function office ipad soon,1,1,1,1,1
1,top free ipad air mini apps microsoft office keyboard review excel,1,1,1,1,1
1,the resurgent post windows microsoft,1,1,1,1,1
1,microsoft office apps ipad ushers new era,1,1,1,1,1
1,microsoft announces office ipad here 3 best free alternatives,1,1,1,1,1
1,microsoft office finally comes to ipad,1,1,1,1,1
1,microsoft office word tops ipad app chart,1,1,1,1,1
1,office ipad review microsoft delivers three outstanding apps,1,1,1,1,1
1,microsoft add print function office ipad,1,1,1,1,1
1,microsoft finally release office for ipad users,1,1,1,1,1
1,microsoft appeal users honour office ipad loophole found,1,1,1,1,1
1,microsoft office ipad free mium requirements limitations,1,1,1,1,1
1,microsoft office comes ipad new look feel,1,1,1,1,1
1,new microsoft ceo impresses first public appearance,1,1,1,1,1
1,microsoft ceo satya nadella makes impressionable impact office ipad,1,1,1,1,1
1,microsoft office ipad app boosts productivity brings simplicity apple,1,1,1,1,1
1,thumbs satya nadella public debut microsoft ceo,1,1,1,1,1
1,is editing microsoft office documents ipad worth effort,1,1,1,1,1
1,satya nadella wins praises first public appearance microsoft ceo,1,1,1,1,1
1,microsoft office ipad app finding many takers,1,1,1,1,1
1,the real win microsoft ipad,1,1,1,1,1
1,microsoft unveils office suit ipad,1,1,1,1,1
1,microsoft office ipad yes really,1,1,1,1,1
1,do not write off microsoft corporation tablets,1,1,1,1,1
1,microsoft office apps ipad off good start,1,1,1,1,1
1,microsoft office apps ipad usher new era,1,1,1,1,1
1,microsoft chief satya nadella boasts twitter ipad office soars,1,1,1,1,1
1,microsoft launches office ipad,1,1,1,1,1
1,microsoft gifts 100 quit windows xp is enough,1,1,1,1,1
1,the allure windows xp forces microsoft into bribery,1,1,1,1,1
1,microsoft wants windows xp dead announced 100 bounty tempting,1,1,1,1,1
1,microsoft makes privacy changes to email policy,1,1,1,1,1
1,microsoft clarifies email snooping policy,1,1,1,1,1
1,microsoft privacy policy change wake hotmail privacy debate,1,1,1,1,1
1,microsoft we not read private emails,1,1,1,1,1
1,microsoft will no longer inspect personal data when crime suspected,1,1,1,1,1
1,microsoft not access content private email accounts,1,1,1,1,1
1,privacy watch microsoft backpedals on email snooping government increases,1,1,1,1,1
1,microsoft reverses vows not snoop emails,1,1,1,1,1
1,microsoft ups customer privacy,1,1,1,1,1
1,microsoft beefs customer privacy policy,1,1,1,1,1
1,microsoft revamps email privacy policies,1,1,1,1,1
1,microsoft stops probing hotmail plug leaks,1,1,1,1,1
1,microsoft curtails email snooping after leak controversy,1,1,1,1,1
1,microsoft amends email privacy policy hotmail snooping backlash,1,1,1,1,1
1,microsoft reverses snooping policy,1,1,1,1,1
1,privacy files microsoft redux,1,1,1,1,1
1,microsoft makes changes to policy after hotmail snooping criticism,1,1,1,1,1
1,microsoft we not read personal emails without consent,1,1,1,1,1
1,microsoft reverses email snooping policy receiving flak,1,1,1,1,1
1,microsoft says not inspect emails anymore turn law enforcement,1,1,1,1,1
1,microsoft beefs customer privacy policy vows not snoop emails,1,1,1,1,1
1,microsoft stops probing hotmail plug leaks,1,1,1,1,1
1,microsoft corp pledges never breach email customer privacy again,1,1,1,1,1
1,microsoft vows stop reading emails inquiries,1,1,1,1,1
1,microsoft we wo not break into users email accounts anymore,1,1,1,1,1
1,microsoft jump leads dow jones today higher,1,1,1,1,1
1,microsoft claimed adding printing support office ipad,1,1,1,1,1
1,microsoft details smart features for office 365 outlook web app,1,1,1,1,1
1,microsoft office android iphone now free,1,1,1,1,1
1,office ipad marks fundamental shift microsoft,1,1,1,1,1
1,why the microsoft surface just died last week,1,1,1,1,1
1,is microsoft office ipad going challenge laptop,1,1,1,1,1
1,first look microsoft office apps ipad long overdue possibly essential,1,1,1,1,1
1,microsoft word ipad quite possibly best word processing app around,1,1,1,1,1
1,microsoft announces new features outlook web app office 365,1,1,1,1,1
1,microsoft office now ipad,1,1,1,1,1
1,money rains microsoft office ipad yet come,1,1,1,1,1
1,microsoft reveals major outlook we,1,1,1,1,1
1,microsoft launches free office ipads iphones android devices,1,1,1,1,1
1,microsoft releases cloud based mobile management suite,1,1,1,1,1
1,microsoft finally releases office for the ipad and it available download,1,1,1,1,1
1,microsoft office mobile now completely free iphone android,1,1,1,1,1
1,microsoft corporation nasdaq msft introduces ems,1,1,1,1,1
1,microsoft loses tablet market turns apple,1,1,1,1,1
1,microsoft word for ipad makes top 10 list for gross revenue,1,1,1,1,1
1,microsoft enterprise mobility suite big channel play,1,1,1,1,1
1,microsoft office ipad scores big,1,1,1,1,1
1,build conference chance tout windows innovations microsoft nadella says,1,1,1,1,1
1,microsoft office ipad hit apple app store charts,1,1,1,1,1
1,microsoft word ipad enters top 10 gross revenue,1,1,1,1,1
1,app wrap microsoft office apps now available ipad,1,1,1,1,1
1,microsoft free onenote digital notebook review a useful addition office,1,1,1,1,1
1,microsoft build conference kicks off big april,1,1,1,1,1
1,microsoft word ipad cracks top 10 gross revenue,1,1,1,1,1
1,microsoft office for ipad app has one catch only,1,1,1,1,1
1,microsoft makes big bet apple ipad,1,1,1,1,1
1,microsoft hits home run office ipad,1,1,1,1,1
1,covering all the bases flexibly microsoft enterprise mobility suite,1,1,1,1,1
1,microsoft build 2014 conference what know expect,1,1,1,1,1
1,microsoft did not win last week but apple google did,1,1,1,1,1
1,opened window microsoft future new ceo,1,1,1,1,1
1,microsoft launches office app ipad striving become nimble company,1,1,1,1,1
1,microsoft nadella trumpets early office ipad success twitter,1,1,1,1,1
1,microsoft office released ipad,1,1,1,1,1
1,microsoft chief crows twitter ipad office soars,1,1,1,1,1
1,microsoft releases office ipad top 5 things must know,1,1,1,1,1
1,microsoft office ipad review,1,1,1,1,1
1,great innovations making way microsoft build conference reveals satya,1,1,1,1,1
1,mobile microsoft office for iphone and android now free for home use,1,1,1,1,1
1,microsoft add print function office ipad,1,1,1,1,1
1,weaning microsoft windows,1,1,1,1,1
1,all that microsoft needs is time,1,1,1,1,1
1,microsoft enterprise mobility suite covering all the bases flexibly,1,1,1,1,1
1,review microsoft office ipad pretty functional,1,1,1,1,1
1,microsoft office ipad,1,1,1,1,1
1,microsoft office comes ipad new look feel,1,1,1,1,1
1,5 things missed microsoft ipad navigation bike,1,1,1,1,1
1,microsoft introduces office ipad,1,1,1,1,1
1,microsoft nadella reshuffles senior ranks,1,1,1,1,1
1,nadella names guthrie successor head microsoft cloud enterprise group,1,1,1,1,1
1,microsoft ceo satya nadella names scott guthrie head cloud stephen elop,1,1,1,1,1
1,microsoft msft hits 52 week high as exec team reshuffled,1,1,1,1,1
1,phil spencer takes head microsoft xbox division,1,1,1,1,1
1,why microsoft corporation surging today,1,1,1,1,1
1,phil spencer head microsoft xbox division,1,1,1,1,1
1,microsoft appoints phil spencer head xbox,1,1,1,1,1
1,microsoft satya nadella reshuffles senior ranks,1,1,1,1,1
1,microsoft names executives ahead build conference,1,1,1,1,1
1,microsoft we are this win focusing games e3,1,1,1,1,1
1,nadella shakes microsoft senior ranks,1,1,1,1,1
1,phil spencer takes over microsoft xbox division,1,1,1,1,1
1,microsoft taps spencer head xbox elop vp devices,1,1,1,1,1
1,microsoft nadella names guthrie cloud head spencer xbox 1,1,1,1,1,1
1,microsoft phil spencer honoured lead xbox division,1,1,1,1,1
1,welcome phil spencer microsoft new xbox everything honcho,1,1,1,1,1
1,microsoft phil spencer honored lead xbox division,1,1,1,1,1
1,phil spencer fills the spot of head of xbox at microsoft,1,1,1,1,1
1,microsoft ceo names phil spencer head xbox alongside executive,1,1,1,1,1
1,nadella notunes microsoft announces 3 leadership changes,1,1,1,1,1
1,microsoft taps scott guthrie head cloud business,1,1,1,1,1
1,microsoft game studios phil spencer takes charge xbox,1,1,1,1,1
1,microsoft xbox groups consolidated phil spencer new head,1,1,1,1,1
1,microsoft nadella makes management changes ahead conference,1,1,1,1,1
1,microsoft officially names stephen elop devices evp,1,1,1,1,1
1,microsoft appoints phil spencer as new xbox chief,1,1,1,1,1
1,nadella reveals leadership changes microsoft elop join head mobile,1,1,1,1,1
1,microsoft phil spencer now head xbox,1,1,1,1,1
1,xbox live microsoft studios unify phil spencer becomes head xbox,1,1,1,1,1
1,microsoft promotes scott guthrie to head of cloud phil spencer to lead xbox,1,1,1,1,1
1,phil spencer microsoft new xbox frontman,1,1,1,1,1
1,phil spencer named head of xbox division at microsoft,1,1,1,1,1
1,xbox gets new leader microsoft phil spencer,1,1,1,1,1
1,microsoft nadella makes management changes before build,1,1,1,1,1
1,microsoft games studios phil spencer now leading xbox team,1,1,1,1,1
1,microsoft announces more internal changes,1,1,1,1,1
1,microsoft studios chief phil spencer takes xbox division,1,1,1,1,1
1,microsoft names scott guthrie permanent enterprise chief spencer head,1,1,1,1,1
1,as microsoft chases sony phil spencer take new xbox chief,1,1,1,1,1
1,microsoft appoints new xbox cloud leaders,1,1,1,1,1
1,scott guthrie officially top cloud guy microsoft,1,1,1,1,1
1,satya nadella is making some key changes microsoft,1,1,1,1,1
1,microsoft posts email satya nadella employees tuning organization,1,1,1,1,1
1,microsoft msft appoints stephen elop evp microsoft devices group will,1,1,1,1,1
1,microsoft trying match what consumers want xbox one games with gold,1,1,1,1,1
0,samsung microsoft restore relations,1,1,1,1,0
1,5 year old hacks xbox becomes microsoft isecurity researcher,0,0,0,0,0
1,five year old kristoffer von hassel bypasses microsoft xbox live security,0,0,0,0,0
1,microsoft xbox security flaw exposed 5 year old boy,0,0,0,0,0
1,5 year old hacker exposes microsoft xbox security flaw video,0,0,0,0,0
1,5 year old boy exposes microsoft xbox vulnerability,0,0,0,0,0
1,5 year old boy exposes microsoft xbox security flaw,0,0,0,0,0
1,5 year old exposes xbox vulunerability appointed microsoft security researcher,0,0,0,0,0
1,now 5 year old microsoft isecurity researcher hacks xbox,0,0,0,0,0
1,five year old finds major xbox security hole becomes microsoft youngest,0,0,0,0,0
1,5 year old acknowledged microsoft aresearcher hacking xbox account,0,0,0,0,0
1,microsoft fixes xbox live security flaw discovered 5 year old,0,0,0,0,0
1,5 year old hacks xbox microsoft isecurity researcher,0,0,0,0,0
1,microsoft thanks 5 year old exposing xbox live password flaw,0,0,0,0,0
1,boy 5 microsoft security researcher finding xbox one hack,0,0,0,0,0
1,microsoft shows next gen windows connected cars,0,0,0,0,0
1,microsoft offering windows free smart phones tablets,0,0,0,0,0
1,curtains come microsoft popular os tomorrow,0,0,0,0,0
1,microsoft stop technical support windows xp tomorrow,0,0,0,0,0
1,the netherlands signs deal microsoft secure continued support,0,0,0,0,0
1,how support windows xp now that microsoft is not,0,0,0,0,0
1,dutch government pays millions extend microsoft xp support,0,0,0,0,0
1,windows phone 8 2 features tipped purported former microsoft employee,0,0,0,0,0
1,microsoft discontinue support windows xp tuesday,0,0,0,0,0
1,microsoft wants install windows car,0,0,0,0,0
1,microsoft windows phone 8 1 battle enterprise,0,0,0,0,0
1,cio tips manage migration microsoft windows xp,0,0,0,0,0
1,microsoft new windows car concept takes apple carplay,0,0,0,0,0
1,microsoft in the car to challenge apple car play,0,0,0,0,0
1,microsoft extends support windows xp till 2015,0,0,0,0,0
1,windows 8 1 windows server 2012 microsoft,0,0,0,0,0
1,microsoft shows windows cars concept,0,0,0,0,0
1,the end windows xp start new microsoft,0,0,0,0,0
1,microsoft windows car car concept demonstrated,0,0,0,0,0
1,microsoft ends windows xp support leaving 300 million computers exposed,0,0,0,0,0
1,using windows xp microsoft support ends tuesday,0,0,0,0,0
1,microsoft eyes apple carplay rival windows car,0,0,0,0,0
1,closing window microsoft corporation xp,0,0,0,0,0
1,microsoft windows car battle apple carplay car dashboard,0,0,0,0,0
1,microsoft shows mirrorlink working windows phone,0,0,0,0,0
1,07 04 2014dutch government pay microsoft amillions extend xp support,0,0,0,0,0
1,microsoft shows windows car answer apple carplay,0,0,0,0,0
1,microsoft employee leaks windows phone 8 2 features,0,0,0,0,0
1,microsoft windows 8 1 updates also tweak windows server 2012,0,0,0,0,0
1,microsoft warns windows xp users vulnerable viruses,0,0,0,0,0
1,warns windows xp users microsoft i,0,0,0,0,0
1,microsoft removes price tag on its windows phone,0,0,0,0,0
1,microsoft xp users turn linux,0,0,0,0,0
1,will shutdown microsoft xp leave users vulnerable,0,0,0,0,0
1,microsoft warns users windows xp impending cyber attacks,0,0,0,0,0
1,windows xp still popular microsoft pulling plug,0,0,0,0,0
1,microsoft windows comes to the car now,0,0,0,0,0
1,more quarter million new zealand computers still xp microsoft,0,0,0,0,0
1,microsoft windows car take apple carplay,0,0,0,0,0
1,microsoft takes steps improve windows 8 business app story,0,0,0,0,0
1,xp computers no longer get microsoft virus protection,0,0,0,0,0
1,how make safe transit microsoft mulls windows xp,0,0,0,0,0
1,microsoft xp users turn linux alternative,0,0,0,0,0
1,windows phone 8 2 features hinted by anonymous microsoft employee,0,0,0,0,0
1,microsoft revealed demo its new windows car project,0,0,0,0,0
1,microsoft wants bring windows tiles car dashboard,0,0,0,0,0
1,microsoft sets sights apple carplay windows car concept,0,0,0,0,0
1,microsoft reveals windows car concept,0,0,0,0,0
1,microsoft windows car offers maps xbox radio,0,0,0,0,0
1,microsoft demos concept windows car video,0,0,0,0,0
1,microsoft windows xp support ends tuesday why users need upgrade,1,0,1,0,1
1,microsoft ends support windows xp gives uk govt extension,1,0,1,0,1
1,microsoft mediatek rumored looking push windows tablets,1,0,1,0,1
1,microsoft answer apple siri supported carplay,1,0,1,0,1
1,microsoft support ends windows xp office 2003,1,0,1,0,1
1,microsoft ends support windows xp users,1,0,1,0,1
1,microsoft take apple carplay bringing windows car,1,0,1,0,1
1,windows xp users told risks options microsoft prepares pull,1,0,1,0,1
1,microsoft retire windows xp what need know,1,0,1,0,1
1,microsoft ending support windows xp midnight tuesday,1,0,1,0,1
1,microsoft stops technical support windows xp,1,0,1,0,1
1,microsoft ends windows xp support service,1,0,1,0,1
1,microsoft stopping xp support,1,0,1,0,1
1,microsoft stops patching windows xp security bugs,1,0,1,0,1
1,microsoft pulls plug windows xp support,1,0,1,0,1
1,support microsoft windows xp end,1,0,1,0,1
1,windows xp users face end microsoft support,1,0,1,0,1
1,microsoft paid pound 5m extend help,1,0,1,0,1
1,best buy offers computer upgrade after microsoft ends windows xp updates,1,0,1,0,1
1,microsoft ending windows xp support tuesday,1,0,1,0,1
1,microsoft windows xp support ends upgrade after 12,1,0,1,0,1
1,microsoft stops windows xp support 260000 nz pcs threat,1,0,1,0,1
1,windows xp microsoft officially ends support xp but still use,1,0,1,0,1
1,microsoft says goodbye windows xp operating system,1,0,1,0,1
1,microsoft terminates technical support windows xp,1,0,1,0,1
1,how support windows xp microsoft not,1,0,1,0,1
1,microsoft ends windows xp support today 30 per cent pcs face security risk,1,0,1,0,1
1,microsoft developing windows car dashboard platform,1,0,1,0,1
1,microsoft end support windows xp,1,0,1,0,1
1,microsoft xp massive cybersecurity problem,1,0,1,0,1
1,it d day microsoft windows xp today,1,0,1,0,1
1,microsoft ends security support windows xp,1,0,1,0,1
1,naples area computer shops crazy microsoft gives ax xp,1,0,1,0,1
1,microsoft xps massive cybersecurity problem,1,0,1,0,1
1,millions yet upgrade microsoft retires windows xp,1,0,1,0,1
1,microsoft dumps support windows xp security risks increase laggards,1,0,1,0,1
1,curtains microsoft windows xp operating system,1,0,1,0,1
1,column lights microsoft windows xp,1,0,1,0,1
1,microsoft to end support for windows xp on tuesday,1,0,1,0,1
1,end microsoft windows xp support tuesday spells trouble,1,0,1,0,1
1,microsoft ending windows xp support spells trouble,1,0,1,0,1
1,microsoft stopping windows xp support,1,0,1,0,1
1,end support microsoft windows xp,1,0,1,0,1
1,end microsoft windows xp support means trouble,1,0,1,0,1
1,microsoft stops technical support window xp,1,0,1,0,1
1,microsoft works windows cars metro gui screenshots,1,0,1,0,1
1,windows xp users vulnerable microsoft ends support,1,0,1,0,1
1,this microsoft latest windows in the car looks like,1,0,1,0,1
1,microsoft windows xp support ends tuesday 7 risks tips need know,1,0,1,0,1
1,microsoft shows windows car infotainment system video,1,0,1,0,1
1,microsoft drop windows xp support tuesday,1,0,1,0,1
0,printing coming microsoft office ipad still requires o365,1,1,1,1,1
0,microsoft reddit five cool things learned office ipad,1,1,1,1,1
0,microsoft office ipad engineers talk history hint futures,1,1,1,1,1
0,microsoft employee ballmer gets some office ipad credit too,1,1,1,1,1
0,office ipad actually steve ballmer gave go ahead microsoft team says,1,1,1,1,1
0,microsoft thank ballmer not nadella office ipad go ahead,1,1,1,1,1
0,microsoft office ipad team discusses ballmer role launch mac,1,1,1,1,1
0,microsoft office ipad team talks development process ballmer,1,1,1,1,1
0,why microsoft office ipad might make sense real estate,1,1,1,1,1
0,2 winners 1 loser from microsoft new office ipad,1,1,1,1,1
0,microsoft office ipad review,1,1,1,1,1
0,microsoft powerpoint ipad review,1,1,1,1,1
0,microsoft office ipad pretty well functional,1,1,1,1,1
0,top five reasons why microsoft fans dumped google docs office online,1,1,1,1,1
0,microsoft office ipad hit miss,1,1,1,1,1
0,what worth mastering microsoft excel 0,1,1,1,1,1
0,microsoft mum office ipad revenue hyping app 12 million,1,1,1,1,1
0,why apple ipad gets microsoft office but not android tablets,1,1,1,1,1
0,adidas hp microsoft trial twitter profile page updates boost user,1,1,1,1,1
0,microsoft patch tuesday bids adieu windows xp,1,1,1,1,1
0,microsoft patches windows xp last time along with other fixes,1,1,1,1,1
0,microsoft releases final fixes windows xp office 2003,1,1,1,1,1
0,microsoft support for windows xp ends,1,1,1,1,1
0,microsoft office 2003 windows xp losing tech support users must upgrade,1,1,1,1,1
0,microsoft no longer offering windows xp support,1,1,1,1,1
0,5 things know microsoft xp deadline,1,1,1,1,1
0,microsoft ends windows xp support hackers may lurking,1,1,1,1,1
0,microsoft ends support windows xp,1,1,1,1,1
0,microsoft release two gdr updates wp8 1 year,1,1,1,1,1
0,goodnight windows xp microsoft terminates a surprisingly durable operating,1,1,1,1,1
0,microsoft finally pulls plug windows xp,1,1,1,1,1
0,microsoft issues final xp office 2003 updates patch tuesday,1,1,1,1,1
0,microsoft pulls plug windows xp,1,1,1,1,1
0,microsoft halts windows 8 1 update wsus 3 2 users,1,1,1,1,1
0,after 12 years microsoft ending windows xp support today,1,1,1,1,1
0,microsoft corp msft will report q3 results april 24th street sees lower eps,1,1,1,1,1
0,microsoft details new features windows 8 1 update 1 power user guide,1,1,1,1,1
0,200m computers vulnerable microsoft pulls plug windows xp,1,1,1,1,1
0,microsoft ends windows xp support,1,1,1,1,1
0,microsoft announces quarterly earnings release date,1,1,1,1,1
0,microsoft drops windows xp support,1,1,1,1,1
0,going going gone microsoft drops xp support putting businesses risk,1,1,1,1,1
0,microsoft seeks to flood china with cheap windows tablets rumor,1,1,1,1,1
0,virus attack fears microsoft pulls xp plug,1,1,1,1,1
0,microsoft officially pulls the plug on windows xp support,1,1,1,1,1
0,microsoft issues final windows xp office 2003 patches,1,1,1,1,1
0,april 2014 patch tuesday microsoft ships final xp security updates,1,1,1,1,1
0,bbb warning microsoft ends support windows xp starting april 8,1,1,1,1,1
0,microsoft closes windows xp,1,1,1,1,1
0,microsoft suspending distribution windows 8 1 update wsus servers due,1,1,1,1,1
0,still using microsoft windows xp what need know today,1,1,1,1,1
0,microsoft open source windows xp enable 3rd party support says legal,1,1,1,1,1
0,microsoft ends support windows xp office 2003 internet explorer 8,1,1,1,1,1
0,consumer warning microsoft windows xp security support ends tuesday,1,1,1,1,1
0,homeless vancouver microsoft turns xp zero day payday,1,1,1,1,1
0,microsoft logs xp support 20 systems run older platform,1,1,1,1,1
0,microsoft kills windows xp security updates turning millions of computers into,1,1,1,1,1
0,microsoft declares windows xp dead,1,1,1,1,1
0,microsoft says r i p to windows xp,1,1,1,1,1
0,how to get microsoft windows 8 1 update why you need it,1,1,1,1,1
0,windows xp support ends but in a strange twist microsoft bothers users with,1,1,1,1,1
0,microsoft patch tuesday retire comfortably windows xp,1,1,1,1,1
0,windows xp still 27 percent market share microsoft ends support,1,1,1,1,1
0,azure price drops more microsoft build conference,1,1,1,1,1
0,microsoft inc lets windows xp go gentle into that good night but where,1,1,1,1,1
0,microsoft offers users free porting tool windowsxpocalpyse hits,1,1,1,1,1
0,microsoft ends support windows xp today,1,1,1,1,1
0,microsoft stop windows xp support,1,1,1,1,1
0,microsoft end windows xp support tuesday,1,1,1,1,1
0,reminder if you still running windows xp microsoft is no longer providing,1,1,1,1,1
0,microsoft security bulletins for april 2014 overview,1,1,1,1,1
0,windows 8 1 update microsoft love letter desktop users due today,1,1,1,1,1
0,microsoft officially ends support windows xp,1,1,1,1,1
0,microsoft begins windows 8 1 update rollout,1,1,1,1,1
0,market chatter google inc nasdaq goog microsoft corporation nasdaq,1,1,1,1,1
0,warning microsoft ends support xp,1,1,1,1,1
0,microsoft drop windows xp support,1,1,1,1,1
0,microsoft finally ended support windows xp,1,1,1,1,1
0,microsoft subtle website lets know time upgrade,1,1,1,1,1
0,windows 8 1 update microsoft invites meet new windows,1,1,1,1,1
0,microsoft requires migration windows 8 1 update within 5 weeks,1,1,1,1,1
0,microsoft shows off windows mobile experience connected cars,1,1,1,1,1
0,microsoft xp support end tuesday,1,1,1,1,1
0,microsoft bids adieu windows xp,1,1,1,1,1
0,microsoft officially ends support for windows xp operating systems,1,1,1,1,1
0,microsoft ends windows xp support leaving vulnerable viruses,1,1,1,1,1
0,microsoft ends support for windows xp with final patch tuesday,1,1,1,1,1
0,microsoft ends support windows xp 12 years still used,1,1,1,1,1
0,microsoft ends upgrades security updates windows xp,1,1,1,1,1
0,microsoft pulls plug xp,1,1,1,1,1
0,microsoft ends windows xp support do not panic,1,1,1,1,1
0,microsoft windows car vs apple carplay the business smart cars,1,1,1,1,1
0,microsoft is about to end windows xp support,1,1,1,1,1
0,windows xp no longer microsoft support,1,1,1,1,1
0,data point microsoft walks away from xp many others have not,1,1,1,1,1
0,google has forced microsoft change its business forever,1,1,1,1,1
0,microsoft windows xp support ends 8 april what next,1,1,1,1,1
0,end microsoft corporation msft xp support not life,1,1,1,1,1
0,microsoft ends support windows xp,1,1,1,1,1
0,microsoft shutting down windows xp support poses huge security threat,1,1,1,1,1
0,windows xp support microsoft pulling the plug uk government trying to,1,1,1,1,1
0,microsoft ends support xp today a timeline windows xp 13 year journey,1,1,1,1,1
0,microsoft ends windows xp support seriously time upgraded,1,1,1,1,1
0,microsoft ends free support windows xp today,1,1,1,1,1
0,microsoft no longer providing support windows xp,1,1,1,1,1
0,windows xp support ends tuesday 5 things need know microsoft,1,1,1,1,1
0,microsoft ends windows xp security patches health it impact,1,1,1,1,1
0,windows xp finally put sleep microsoft still haunt us years,1,1,1,1,1
0,microsoft no further updates to windows 8 1 unless,1,1,1,1,1
0,microsoft end windows xp support today,1,1,1,1,1
0,microsoft showcases its rival to apple car play,1,1,1,1,1
0,microsoft end support windows xp today,1,1,1,1,1
0,technology tuesday microsoft exits windows xp,1,1,1,1,1
0,windows update microsoft finally kills xp refreshes 8 1,1,1,1,1,1
0,microsoft ends windows xp support today,1,1,1,1,1
0,curtains to come down on microsofts most popular os tomorrow,1,1,1,1,1
1,microsoft wimboot trims windows tablet storage requirements,0,0,0,0,0
1,microsoft 5 next tests,0,0,0,0,0
1,microsoft dragging windows users new world,0,0,0,0,0
1,microsoft wimboot frees storage windows 8 devices,0,0,0,0,0
1,microsoft wimboot technique spares precious storage windows 8 devices,0,0,0,0,0
1,microsoft tier smear changes app prices whether devs ask not,0,0,0,0,1
1,is microsoft becoming more like apple,0,0,0,0,1
1,microsoft bring start menu back windows,0,0,0,0,1
1,inside microsoft new platform and services strategy,0,0,0,0,1
1,microsoft drops price office 365 subscription 30 new personal,1,1,1,0,1
1,microsoft drops office 365 prices for mac users,1,1,1,0,1
1,microsoft office 365 personal launches cheaper pricing following office,1,1,1,0,1
1,microsoft launches office 365 personal subscriptions,1,1,1,0,1
1,microsoft launches 70 year office 365 personal mac ipad,1,1,1,0,1
1,microsoft office 365 price cut makes cheaper individuals get full office,1,1,1,0,1
1,microsoft releases office 365 personal ipad,1,1,1,0,1
1,microsoft office 365 personal makes productivity even more affordable,1,1,1,0,1
1,microsoft launches cheaper office 365 personal,1,1,1,0,1
1,microsoft debuts office 365 personal plan to push adoption of office ipad,1,1,1,0,1
1,microsoft msft launches office 365 personal will run 70 year,1,1,1,0,1
1,microsoft is making it less expensive to use office 365 on apple ipad,1,1,1,0,1
1,now you can get microsoft office 365 6 99 month,1,1,1,0,1
1,microsoft office 365 personal available malaysia rm18 99 month,1,1,1,0,1
1,microsoft launches personal office subscription including ipad editing 7,1,1,1,0,1
1,microsoft launches 70 year office 365 subscription,1,1,1,0,1
1,microsoft office 365 personal available ipad users,1,1,1,0,1
1,microsoft office ipad shakes up mobile enterprise,1,1,1,0,1
1,21vianet announces general availability microsoft office 365 services,1,1,1,0,1
1,21vianet group inc vnet reports availability microsoft msft office 365,1,1,1,0,1
1,with office ipad microsoft finally gets ipad business user,1,1,1,0,1
1,microsoft office finally made way onto ipad,1,1,1,0,1
0,sony sells seven million ps4s microsoft,1,1,1,0,1
0,apple google microsoft others join forces improve smartphone anti theft,1,1,1,0,1
0,apple google microsoft and other smartphone companies sign global anti,1,1,1,0,1
0,bricked apple google microsoft nokia samsung add anti theft kill,1,1,1,0,1
0,apple microsoft major us wireless carriers embrace smartphone kill,1,1,1,0,1
0,apple google microsoft and others back smartphone kill switch campaign,1,1,1,0,1
0,apple samsung microsoft commit anti theft smartphone kill switch,1,1,1,0,1
0,apple google microsoft embrace fight against smartphone theft,1,1,1,0,1
0,xbox one vs ps4 sales microsoft passes 5 million sold retailers sony,0,0,0,0,0
0,microsoft s xbox one sales top 5 million,0,0,0,0,0
0,microsoft sells 5 million xbox one units sony 7 million ps4s,0,0,0,0,0
0,sony wins console battle against microsoft,0,0,0,0,0
0,sony microsoft boast robust sales numbers since launch,0,0,0,0,0
0,with 7 million playstation 4 consoles sold sony lead microsoft,0,0,0,0,0
0,microsoft announces 5 million xbox one units sold since november,0,0,0,0,0
0,microsoft msft xbox one sells 5 million units,0,0,0,0,0
0,microsoft ships 5 million xbox one consoles worldwide,0,0,0,0,0
0,microsoft reports strong sales xbox one,0,0,0,0,0
0,microsoft msft xbox one sales strong but not enough to beat sony corp,0,0,0,0,0
0,microsoft xbox one sales cross 5 million,0,0,0,0,0
0,microsoft announces 5 million xbox one sales 2 million behind ps4,0,0,0,0,0
0,microsoft announce 5 million xbox one sold information misleading,0,0,0,0,0
0,microsoft xbox one sales cross 5 million,0,0,0,0,0
0,microsoft challenges ps4 vs xbox one battle,0,0,0,0,0
0,microsoft spills beans xbox one sales,0,0,0,0,0
0,microsoft breaks silence on xbox one sales sort of,0,0,0,0,0
0,sony playstation maintains lead microsoft xbox,0,0,0,0,0
0,microsoft 5 million xbox ones have shipped since launch,0,0,0,0,0
0,microsoft reports 5 million xbox one consoles sold,0,0,0,0,0
0,microsoft xbox one garners 5 million sales,0,0,0,0,0
0,microsoft xbox one sales hit 5 million,0,0,0,0,0
0,microsoft sells 5 million xbox ones,0,0,0,0,0
0,5 million microsoft xbox one consoles sold since november launch,0,0,0,0,0
0,sony playstation4 sells 7 million units microsoft xbox one sells 5 million units,0,0,0,0,0
0,microsoft march npd figure ps4 vs xbox one marathon not sprint,0,0,0,0,0
0,microsoft sells 5 million xbox one consoles,0,0,0,0,0
0,sony races past microsoft xbox one posts 7m ps4 sales,0,0,0,0,0
